,id_student,code_module,code_presentation,total_click,active_days,last_login_day,avg_click_per_day,days_since_last_login,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,late_registration,active_duration,withdrew,score_mean,score_min,score_max,score_std,id_assessment_count,is_banked_mean
16091,603848,FFF,2014B,160,4,12,40.0,2,M,Yorkshire Region,Lower Than A Level,1.0,35-55,1,120,Y,Fail,2.0,,1,0,0,56.0625,20.0,74.0,16.265625,16.0,0.25
16092,603850,DDD,2013J,136,8,13,17.0,1,M,Scotland,Lower Than A Level,5.0,35-55,0,60,N,Withdrawn,-57.0,18.0,0,75,1,,,,,,
16093,603859,CCC,2014B,123,11,14,11.1796875,0,M,South Region,HE Qualification,7.0,0-35,0,60,N,Pass,-17.0,,1,0,0,82.1875,70.0,89.0,7.9804688,5.0,0.0
16094,603861,AAA,2013J,149,10,14,14.8984375,0,M,North Region,HE Qualification,,55<=,0,60,N,Withdrawn,-38.0,241.0,0,279,1,63.0,56.0,71.0,6.2890625,10.0,0.5
16095,603861,AAA,2014J,28,7,9,4.0,5,M,North Region,HE Qualification,,55<=,1,60,N,Withdrawn,-92.0,150.0,0,242,1,63.0,56.0,71.0,6.2890625,10.0,0.5
16096,603873,FFF,2013J,305,14,13,21.78125,1,M,West Midlands Region,Lower Than A Level,2.0,35-55,0,120,N,Withdrawn,-37.0,10.0,0,47,1,,,,,,
16097,603908,BBB,2013J,63,5,11,12.6015625,3,F,Ireland,Lower Than A Level,4.0,0-35,0,60,N,Pass,-22.0,,1,0,0,60.40625,56.0,66.0,3.8476562,5.0,0.0
16098,603910,BBB,2013J,63,2,12,31.5,2,F,Ireland,Lower Than A Level,5.0,35-55,0,60,N,Withdrawn,-15.0,94.0,1,109,1,66.6875,53.0,80.0,13.5,3.0,0.0
16099,603912,BBB,2013J,197,6,4,32.84375,10,F,Yorkshire Region,Lower Than A Level,5.0,35-55,0,60,N,Distinction,-28.0,,1,0,0,83.625,71.0,100.0,9.265625,11.0,0.0
16100,603913,GGG,2013J,124,8,14,15.5,0,M,London Region,Lower Than A Level,4.0,35-55,0,30,N,Pass,-31.0,,0,0,0,70.875,10.0,100.0,26.140625,9.0,0.0
16101,603918,GGG,2013J,178,15,11,11.8671875,3,F,South West Region,A Level or Equivalent,10.0,0-35,0,30,N,Pass,-32.0,,0,0,0,95.4375,84.0,100.0,7.0195312,9.0,0.0
16102,603921,BBB,2014J,147,6,11,24.5,3,F,East Midlands Region,Lower Than A Level,7.0,0-35,0,180,N,Pass,-35.0,,0,0,0,84.75,60.0,100.0,13.890625,13.0,0.0
16103,603921,GGG,2014B,101,5,10,20.203125,4,F,East Midlands Region,Lower Than A Level,7.0,0-35,0,90,N,Pass,-8.0,,1,0,0,84.75,60.0,100.0,13.890625,13.0,0.0
16104,603931,FFF,2013J,633,27,13,23.4375,1,M,North Region,Lower Than A Level,2.0,0-35,0,120,N,Withdrawn,-43.0,171.0,0,214,1,65.0,40.0,84.0,17.203125,8.0,0.5
16105,603931,FFF,2014J,164,17,6,9.6484375,8,M,North Region,Lower Than A Level,2.0,0-35,1,60,N,Withdrawn,-115.0,110.0,0,225,1,65.0,40.0,84.0,17.203125,8.0,0.5
16106,603961,DDD,2014J,110,14,13,7.8554688,1,M,South Region,Lower Than A Level,,0-35,0,60,N,Pass,-85.0,,0,0,0,74.6875,30.0,95.0,23.578125,6.0,0.0
16107,603972,FFF,2014B,606,20,14,30.296875,0,F,South West Region,A Level or Equivalent,3.0,0-35,0,60,N,Withdrawn,-165.0,195.0,0,360,1,68.4375,40.0,86.0,14.5703125,7.0,0.0
16108,603979,CCC,2014J,135,15,12,9.0,2,F,Scotland,HE Qualification,5.0,35-55,0,90,N,Withdrawn,-98.0,34.0,0,132,1,67.0,67.0,67.0,,1.0,0.0
16109,604027,DDD,2014B,3,1,-6,3.0,20,M,Wales,A Level or Equivalent,6.0,0-35,1,135,N,Withdrawn,-81.0,25.0,0,106,1,,,,,,
16110,604050,EEE,2013J,39,10,12,3.9003906,2,M,North Region,A Level or Equivalent,2.0,0-35,0,60,N,Pass,-46.0,,0,0,0,77.0,48.0,96.0,22.0,4.0,0.0
16111,604055,DDD,2013J,182,15,14,12.1328125,0,M,North Western Region,A Level or Equivalent,9.0,0-35,0,120,N,Pass,-45.0,,0,0,0,78.3125,65.0,88.0,8.3984375,7.0,0.0
16112,604057,CCC,2014J,273,16,12,17.0625,2,F,Scotland,A Level or Equivalent,10.0,0-35,0,120,N,Distinction,-37.0,,0,0,0,98.3125,94.0,100.0,1.9228516,12.0,0.0
16113,604057,EEE,2014J,56,9,11,6.2226562,3,F,Scotland,A Level or Equivalent,10.0,0-35,0,120,N,Distinction,-37.0,,0,0,0,98.3125,94.0,100.0,1.9228516,12.0,0.0
16114,604064,GGG,2013J,17,1,3,17.0,11,M,South East Region,A Level or Equivalent,4.0,0-35,0,30,N,Distinction,-26.0,,1,0,0,93.875,70.0,100.0,10.5390625,9.0,0.0
16115,604072,DDD,2013J,268,23,13,11.6484375,1,F,South Region,A Level or Equivalent,7.0,0-35,0,120,N,Pass,-56.0,,0,0,0,81.1875,69.0,89.0,7.46875,6.0,0.0
16116,604079,BBB,2013J,1,1,-4,1.0,18,F,North Western Region,A Level or Equivalent,2.0,0-35,0,120,Y,Withdrawn,-49.0,5.0,0,54,1,,,,,,
16117,604087,FFF,2013J,75,5,7,15.0,7,M,South Region,Lower Than A Level,10.0,0-35,0,90,N,Fail,-29.0,,1,0,0,65.0,10.0,92.0,27.828125,8.0,0.0
16118,604095,BBB,2013J,20,1,1,20.0,13,F,South Region,Lower Than A Level,7.0,0-35,0,120,N,Fail,-36.0,,0,0,0,58.875,46.0,80.0,9.890625,8.0,0.0
16119,604096,GGG,2013J,32,6,11,5.3320312,3,F,Yorkshire Region,Lower Than A Level,2.0,35-55,0,30,N,Pass,-31.0,,0,0,0,79.25,60.0,100.0,17.078125,9.0,0.0
16120,604106,BBB,2014B,13,3,8,4.3320312,6,F,South West Region,Lower Than A Level,4.0,0-35,0,120,N,Pass,-141.0,,0,0,0,82.9375,59.0,100.0,16.9375,11.0,0.0
16121,604110,GGG,2013J,39,3,9,13.0,5,M,South Region,A Level or Equivalent,5.0,35-55,0,30,N,Distinction,-36.0,,0,0,0,91.6875,55.0,100.0,15.4140625,9.0,0.0
16122,604142,FFF,2013J,55,4,14,13.75,0,M,West Midlands Region,Lower Than A Level,1.0,0-35,0,120,N,Withdrawn,-49.0,159.0,0,208,1,69.0,66.0,72.0,3.4648438,4.0,0.5
16123,604142,FFF,2014J,2,2,13,1.0,1,M,West Midlands Region,Lower Than A Level,1.0,0-35,1,120,N,Withdrawn,-78.0,12.0,0,90,1,69.0,66.0,72.0,3.4648438,4.0,0.5
16124,604151,BBB,2013J,54,5,13,10.796875,1,F,South East Region,HE Qualification,8.0,0-35,0,120,N,Distinction,-19.0,,1,0,0,85.1875,60.0,100.0,12.9765625,10.0,0.0
16125,604153,GGG,2013J,15,3,12,5.0,2,F,East Anglian Region,Lower Than A Level,9.0,0-35,0,30,N,Fail,-22.0,,1,0,0,68.3125,65.0,75.0,5.7734375,3.0,0.0
16126,604154,BBB,2013J,1,1,11,1.0,3,F,Ireland,Lower Than A Level,2.0,0-35,0,60,N,Pass,-3.0,,1,0,0,80.625,58.0,100.0,17.90625,10.0,0.0
16127,604156,DDD,2013J,307,23,14,13.3515625,0,M,London Region,A Level or Equivalent,3.0,0-35,0,60,N,Pass,-44.0,,0,0,0,68.875,33.0,85.0,17.953125,7.0,0.0
16128,604161,BBB,2013J,36,1,-9,36.0,23,M,Wales,Lower Than A Level,9.0,0-35,0,120,N,Withdrawn,-15.0,-2.0,1,13,1,,,,,,
16129,604164,CCC,2014B,260,20,14,13.0,0,M,West Midlands Region,A Level or Equivalent,,35-55,0,60,N,Withdrawn,-29.0,136.0,1,165,1,74.4375,24.0,98.0,19.1875,14.0,0.0
16130,604164,CCC,2014J,591,23,13,25.703125,1,M,West Midlands Region,A Level or Equivalent,,35-55,1,60,N,Pass,-94.0,,0,0,0,74.4375,24.0,98.0,19.1875,14.0,0.0
16131,604172,EEE,2014B,478,17,13,28.125,1,M,South Region,HE Qualification,7.0,35-55,0,30,N,Distinction,-44.0,,0,0,0,93.75,88.0,100.0,5.6796875,4.0,0.0
16132,604174,FFF,2014B,494,24,13,20.578125,1,M,North Region,A Level or Equivalent,,0-35,0,60,N,Pass,-29.0,,1,0,0,87.75,66.0,99.0,9.4609375,12.0,0.0
16133,604184,FFF,2013J,407,9,11,45.21875,3,M,East Midlands Region,A Level or Equivalent,2.0,0-35,0,120,N,Pass,-25.0,,1,0,0,77.0625,61.0,96.0,9.203125,11.0,0.0
16134,604187,BBB,2013J,99,8,11,12.375,3,F,West Midlands Region,A Level or Equivalent,10.0,0-35,0,60,N,Pass,-32.0,,0,0,0,87.5,70.0,100.0,11.8515625,10.0,0.0
16135,604196,BBB,2013J,133,5,14,26.59375,0,F,Ireland,A Level or Equivalent,1.0,0-35,0,60,Y,Pass,-22.0,,1,0,0,73.4375,54.0,100.0,17.234375,9.0,0.0
16136,604200,BBB,2013J,1859,23,14,80.8125,0,F,South West Region,Lower Than A Level,3.0,0-35,0,60,N,Pass,-42.0,,0,0,0,88.5625,68.0,100.0,11.828125,11.0,0.0
16137,604204,BBB,2013J,145,9,14,16.109375,0,F,Ireland,Lower Than A Level,3.0,35-55,0,60,N,Pass,-3.0,,1,0,0,77.5,54.0,100.0,20.0625,10.0,0.0
16138,604213,GGG,2013J,43,4,10,10.75,4,F,South Region,Lower Than A Level,5.0,35-55,0,30,N,Pass,-36.0,,0,0,0,85.0,55.0,100.0,15.484375,8.0,0.0
16139,604228,FFF,2013J,308,7,12,44.0,2,M,North Western Region,Lower Than A Level,5.0,0-35,0,90,N,Withdrawn,-49.0,66.0,0,115,1,60.0,48.0,72.0,16.96875,2.0,0.0
16140,604234,FFF,2014B,53,2,4,26.5,10,M,North Western Region,A Level or Equivalent,4.0,0-35,0,90,N,Fail,-165.0,,0,0,0,86.0,86.0,86.0,,1.0,0.0
16141,604238,BBB,2013J,60,8,13,7.5,1,F,West Midlands Region,Lower Than A Level,10.0,0-35,0,60,N,Pass,-42.0,,0,0,0,89.8125,72.0,100.0,10.21875,11.0,0.0
16142,604258,FFF,2013J,128,8,10,16.0,4,M,Scotland,Lower Than A Level,5.0,35-55,0,60,N,Withdrawn,-37.0,65.0,0,102,1,58.0,44.0,72.0,19.796875,2.0,0.0
16143,604267,BBB,2014B,33,5,10,6.6015625,4,F,East Anglian Region,A Level or Equivalent,9.0,0-35,0,120,N,Withdrawn,-175.0,82.0,0,257,1,80.0,62.0,100.0,19.078125,3.0,0.0
16144,604270,EEE,2014B,239,9,14,26.5625,0,M,London Region,Lower Than A Level,6.0,35-55,0,30,N,Pass,-138.0,,0,0,0,83.5,78.0,87.0,3.8730469,4.0,0.0
16145,604281,DDD,2013J,373,16,14,23.3125,0,F,London Region,HE Qualification,3.0,0-35,0,60,N,Distinction,-50.0,,0,0,0,85.875,75.0,94.0,6.8164062,7.0,0.0
16146,604292,BBB,2013J,643,9,13,71.4375,1,F,North Western Region,A Level or Equivalent,2.0,35-55,0,60,N,Pass,-38.0,,0,0,0,87.25,71.0,100.0,11.359375,11.0,0.0
16147,604293,FFF,2014B,273,16,14,17.0625,0,M,North Western Region,A Level or Equivalent,1.0,35-55,0,60,N,Fail,-168.0,,0,0,0,63.0,35.0,92.0,17.546875,12.0,0.0
16148,604296,FFF,2013J,17,2,-2,8.5,16,M,East Anglian Region,A Level or Equivalent,5.0,35-55,0,120,N,Withdrawn,-31.0,0.0,0,31,1,,,,,,
16149,604315,BBB,2013J,172,19,14,9.0546875,0,F,West Midlands Region,A Level or Equivalent,1.0,0-35,0,120,N,Distinction,-49.0,,0,0,0,90.4375,71.0,100.0,10.546875,11.0,0.0
16150,604317,DDD,2013J,8,1,0,8.0,14,M,North Western Region,HE Qualification,10.0,0-35,0,60,N,Pass,-51.0,,0,0,0,81.5625,71.0,89.0,5.9960938,7.0,0.0
16151,604326,FFF,2014B,6,3,-8,2.0,22,F,Wales,No Formal quals,4.0,0-35,0,90,N,Fail,-93.0,,0,0,0,,,,,,
16152,604336,GGG,2013J,43,4,12,10.75,2,F,East Midlands Region,A Level or Equivalent,2.0,0-35,0,30,N,Pass,-26.0,,1,0,0,84.6875,60.0,100.0,19.203125,7.0,0.0
16153,604337,EEE,2014B,111,3,11,37.0,3,M,West Midlands Region,A Level or Equivalent,8.0,0-35,0,30,N,Fail,-25.0,,1,0,0,69.5,61.0,78.0,12.0234375,2.0,0.0
16154,604338,FFF,2014B,546,13,13,42.0,1,M,East Anglian Region,A Level or Equivalent,10.0,0-35,0,60,N,Pass,-25.0,,1,0,0,83.9375,70.0,96.0,9.9140625,11.0,0.0
16155,604356,BBB,2013J,117,9,11,13.0,3,F,East Anglian Region,Lower Than A Level,5.0,0-35,0,60,N,Pass,-49.0,,0,0,0,84.625,60.0,100.0,12.6171875,10.0,0.0
16156,604358,BBB,2014J,53,4,6,13.25,8,F,South Region,A Level or Equivalent,6.0,0-35,0,60,N,Pass,-52.0,,0,0,0,84.0,68.0,100.0,12.40625,5.0,0.0
16157,604378,EEE,2013J,80,6,14,13.3359375,0,F,North Region,HE Qualification,,0-35,0,30,N,Pass,-49.0,,0,0,0,91.5,88.0,96.0,3.3164062,4.0,0.0
16158,604379,CCC,2014J,38,4,14,9.5,0,M,East Anglian Region,A Level or Equivalent,3.0,0-35,0,90,N,Withdrawn,-56.0,,0,0,0,77.25,33.0,89.0,14.4375,13.0,0.0
16159,604379,FFF,2013J,55,3,11,18.328125,3,M,East Anglian Region,A Level or Equivalent,3.0,0-35,0,60,N,Pass,-30.0,,0,0,0,77.25,33.0,89.0,14.4375,13.0,0.0
16160,604392,DDD,2013J,3,1,-14,3.0,28,F,East Anglian Region,A Level or Equivalent,5.0,0-35,0,60,N,Withdrawn,-32.0,0.0,0,32,1,,,,,,
16161,604393,EEE,2013J,408,13,13,31.390625,1,M,South Region,A Level or Equivalent,9.0,0-35,0,60,N,Pass,-22.0,,1,0,0,88.0,76.0,93.0,8.0390625,4.0,0.0
16162,604398,DDD,2013J,41,2,6,20.5,8,F,North Region,No Formal quals,2.0,0-35,0,180,N,Withdrawn,,-1.0,0,0,1,,,,,,
16163,604416,FFF,2013J,142,5,14,28.40625,0,M,Ireland,A Level or Equivalent,7.0,0-35,0,90,N,Fail,-35.0,,0,0,0,76.25,62.0,93.0,10.21875,12.0,0.0
16164,604423,GGG,2013J,8,2,7,4.0,7,M,North Western Region,A Level or Equivalent,3.0,35-55,0,30,N,Distinction,-35.0,,0,0,0,74.5625,40.0,100.0,21.65625,9.0,0.0
16165,604427,FFF,2013J,137,12,13,11.4140625,1,M,London Region,A Level or Equivalent,2.0,0-35,0,150,N,Pass,-46.0,,0,0,0,78.5,55.0,93.0,10.671875,12.0,0.0
16166,604449,FFF,2013J,511,12,8,42.59375,6,M,South East Region,Lower Than A Level,6.0,35-55,0,60,N,Withdrawn,-45.0,0.0,0,45,1,,,,,,
16167,604462,DDD,2013J,28,5,5,5.6015625,9,M,North Western Region,Lower Than A Level,3.0,0-35,0,90,N,Fail,-53.0,,0,0,0,54.4375,33.0,82.0,16.78125,7.0,0.0
16168,604478,FFF,2013J,1184,25,14,47.375,0,M,North Region,Lower Than A Level,,35-55,0,120,N,Pass,-31.0,,0,0,0,93.0,74.0,99.0,7.921875,12.0,0.0
16169,604490,EEE,2014B,6,1,10,6.0,4,M,North Western Region,HE Qualification,1.0,35-55,1,90,N,Withdrawn,-124.0,69.0,0,193,1,,,,,,
16170,604498,GGG,2013J,29,2,2,14.5,12,F,Yorkshire Region,No Formal quals,4.0,0-35,0,30,N,Pass,-56.0,,0,0,0,77.3125,55.0,100.0,15.578125,9.0,0.0
16171,604500,DDD,2014J,163,7,12,23.28125,2,M,South Region,Lower Than A Level,8.0,0-35,0,60,N,Pass,-17.0,,1,0,0,50.71875,16.0,85.0,24.515625,7.0,0.0
16172,604502,EEE,2014B,26,2,10,13.0,4,M,North Region,HE Qualification,,35-55,1,60,N,Pass,-121.0,,0,0,0,84.25,68.0,95.0,11.46875,4.0,0.0
16173,604504,GGG,2014B,8,3,12,2.6660156,2,M,West Midlands Region,No Formal quals,1.0,0-35,0,30,N,Distinction,-12.0,,1,0,0,86.6875,61.0,100.0,16.53125,9.0,0.0
16174,604514,FFF,2013J,288,10,14,28.796875,0,M,Scotland,A Level or Equivalent,4.0,0-35,0,90,N,Fail,-32.0,,0,0,0,82.0,74.0,90.0,11.3125,2.0,0.0
16175,604517,CCC,2014B,302,16,14,18.875,0,M,Scotland,Lower Than A Level,7.0,0-35,0,60,N,Pass,-46.0,,0,0,0,71.3125,48.0,90.0,14.8515625,13.0,0.0
16176,604517,EEE,2013J,414,13,14,31.84375,0,M,Scotland,Lower Than A Level,7.0,0-35,0,60,N,Pass,-32.0,,0,0,0,71.3125,48.0,90.0,14.8515625,13.0,0.0
16177,604523,BBB,2013J,14,1,-2,14.0,16,F,East Midlands Region,A Level or Equivalent,1.0,0-35,0,60,N,Withdrawn,-30.0,19.0,0,49,1,,,,,,
16178,604543,BBB,2013J,90,3,12,30.0,2,F,Yorkshire Region,A Level or Equivalent,2.0,0-35,0,60,Y,Pass,-38.0,,0,0,0,63.0,40.0,80.0,14.671875,10.0,0.0
16179,604546,DDD,2013J,37,1,13,37.0,1,M,East Anglian Region,Lower Than A Level,8.0,35-55,0,60,Y,Withdrawn,-39.0,89.0,0,128,1,,,,,,
16180,604556,BBB,2013J,14,2,8,7.0,6,F,North Region,A Level or Equivalent,1.0,0-35,0,120,N,Pass,-37.0,,0,0,0,69.625,45.0,100.0,23.03125,11.0,0.0
16181,604559,DDD,2013J,17,1,1,17.0,13,M,Yorkshire Region,A Level or Equivalent,10.0,0-35,0,90,N,Fail,-53.0,,0,0,0,57.0,45.0,69.0,16.96875,2.0,0.0
16182,604567,FFF,2014J,106,4,13,26.5,1,M,Scotland,HE Qualification,7.0,35-55,0,60,N,Pass,-52.0,,0,0,0,85.5625,68.0,96.0,8.40625,12.0,0.0
16183,604571,CCC,2014B,176,5,14,35.1875,0,M,East Midlands Region,Lower Than A Level,9.0,0-35,0,120,N,Pass,-29.0,,1,0,0,73.25,38.0,90.0,17.0,9.0,0.0
16184,604571,EEE,2014B,60,5,12,12.0,2,M,East Midlands Region,Lower Than A Level,9.0,0-35,0,120,N,Pass,-36.0,,0,0,0,73.25,38.0,90.0,17.0,9.0,0.0
16185,604574,DDD,2013J,169,5,11,33.8125,3,M,Wales,A Level or Equivalent,1.0,0-35,0,60,N,Withdrawn,-53.0,146.0,0,199,1,66.0,18.0,84.0,32.0625,4.0,0.0
16186,604581,FFF,2013J,7,4,9,1.75,5,F,North Western Region,A Level or Equivalent,2.0,0-35,0,90,N,Fail,-32.0,,0,0,0,80.0,74.0,86.0,8.484375,2.0,0.0
16187,604583,FFF,2013J,610,15,14,40.65625,0,M,Scotland,A Level or Equivalent,3.0,0-35,0,60,N,Withdrawn,-28.0,67.0,1,95,1,71.25,56.0,78.0,10.2421875,4.0,0.0
16188,604588,GGG,2013J,3,2,4,1.5,10,F,London Region,Lower Than A Level,4.0,0-35,0,30,N,Withdrawn,-31.0,220.0,0,251,1,61.4375,50.0,80.0,9.0,7.0,0.0
16189,604606,FFF,2013J,187,15,14,12.46875,0,M,Yorkshire Region,Lower Than A Level,2.0,0-35,0,60,N,Withdrawn,-45.0,80.0,0,125,1,63.0,62.0,64.0,1.4140625,2.0,0.0
16190,604610,BBB,2013J,12,2,5,6.0,9,F,Yorkshire Region,Lower Than A Level,2.0,0-35,0,60,Y,Withdrawn,-35.0,0.0,0,35,1,,,,,,
16191,604614,FFF,2014J,96,6,8,16.0,6,M,London Region,A Level or Equivalent,4.0,0-35,1,120,N,Pass,-149.0,,0,0,0,70.9375,60.0,88.0,7.4023438,12.0,0.0
16192,604627,DDD,2013J,212,14,10,15.140625,4,M,South East Region,A Level or Equivalent,6.0,0-35,0,90,N,Pass,-44.0,,0,0,0,70.3125,51.0,85.0,13.0234375,7.0,0.0
16193,604633,FFF,2013J,186,17,9,10.9375,5,M,East Anglian Region,A Level or Equivalent,8.0,0-35,0,120,N,Pass,-46.0,,0,0,0,74.8125,34.0,98.0,16.578125,12.0,0.0
16194,604635,FFF,2013J,69,4,14,17.25,0,M,Scotland,A Level or Equivalent,9.0,0-35,0,60,N,Pass,-25.0,,1,0,0,69.5,53.0,85.0,8.7578125,12.0,0.0
16195,604641,DDD,2013J,28,1,6,28.0,8,M,North Western Region,A Level or Equivalent,5.0,0-35,0,60,N,Fail,-36.0,,0,0,0,,,,,,
16196,604643,CCC,2014B,38,2,13,19.0,1,M,West Midlands Region,Lower Than A Level,3.0,0-35,0,90,N,Withdrawn,-46.0,0.0,0,46,1,,,,,,
16197,604655,CCC,2014B,48,4,13,12.0,1,M,Wales,A Level or Equivalent,8.0,0-35,0,90,Y,Fail,-165.0,,0,0,0,57.5,30.0,72.0,18.71875,4.0,0.0
16198,604655,DDD,2013J,129,10,10,12.8984375,4,M,Wales,A Level or Equivalent,8.0,0-35,0,90,Y,Withdrawn,-53.0,223.0,0,276,1,57.5,30.0,72.0,18.71875,4.0,0.0
16199,604671,DDD,2014J,157,14,14,11.2109375,0,M,North Western Region,Lower Than A Level,3.0,0-35,0,60,N,Fail,-65.0,,0,0,0,56.28125,20.0,85.0,21.671875,7.0,0.0
16200,604685,EEE,2013J,666,16,14,41.625,0,M,East Anglian Region,A Level or Equivalent,8.0,35-55,0,60,N,Pass,-44.0,,0,0,0,89.25,83.0,95.0,4.9257812,4.0,0.0
16201,604692,DDD,2013J,92,5,12,18.40625,2,F,South East Region,Lower Than A Level,7.0,0-35,0,120,N,Withdrawn,-53.0,90.0,0,143,1,59.5,58.0,61.0,2.1210938,2.0,0.0
16202,604694,CCC,2014J,32,6,13,5.3320312,1,M,London Region,Lower Than A Level,8.0,0-35,0,60,N,Withdrawn,-88.0,69.0,0,157,1,63.34375,48.0,78.0,15.0078125,3.0,0.0
16203,604698,FFF,2014B,784,25,14,31.359375,0,M,London Region,No Formal quals,2.0,35-55,0,90,N,Pass,-50.0,,0,0,0,84.8125,72.0,97.0,8.109375,12.0,0.0
16204,604700,FFF,2013J,112,3,2,37.34375,12,F,Scotland,HE Qualification,8.0,35-55,0,60,N,Distinction,-30.0,,0,0,0,84.3125,73.0,95.0,6.828125,12.0,0.0
16205,604704,DDD,2014B,255,14,14,18.21875,0,F,Scotland,A Level or Equivalent,4.0,0-35,1,120,Y,Withdrawn,-78.0,60.0,0,138,1,44.0,44.0,44.0,,1.0,0.0
16206,604709,DDD,2014J,200,14,11,14.2890625,3,M,North Western Region,Lower Than A Level,3.0,0-35,0,60,N,Pass,-65.0,,0,0,0,66.3125,42.0,90.0,16.734375,7.0,0.0
16207,604721,GGG,2013J,223,12,10,18.578125,4,F,East Anglian Region,Lower Than A Level,3.0,0-35,0,30,N,Pass,-31.0,,0,0,0,82.75,60.0,100.0,14.8125,9.0,0.0
16208,604723,CCC,2014B,3,2,5,1.5,9,M,South Region,A Level or Equivalent,10.0,0-35,0,90,N,Pass,-115.0,,0,0,0,84.125,69.0,96.0,8.8515625,13.0,0.0
16209,604723,DDD,2013J,127,7,11,18.140625,3,M,South Region,A Level or Equivalent,10.0,0-35,0,90,N,Pass,-17.0,,1,0,0,84.125,69.0,96.0,8.8515625,13.0,0.0
16210,604725,BBB,2014J,125,10,13,12.5,1,F,East Anglian Region,A Level or Equivalent,4.0,35-55,0,60,N,Distinction,-116.0,,0,0,0,64.0,1.0,90.0,36.25,5.0,0.0
16211,604731,BBB,2013J,215,6,13,35.84375,1,F,London Region,Lower Than A Level,4.0,0-35,0,60,N,Fail,-42.0,,0,0,0,46.875,30.0,70.0,13.7265625,9.0,0.0
16212,604741,FFF,2013J,253,7,11,36.15625,3,M,East Midlands Region,A Level or Equivalent,8.0,0-35,0,150,N,Pass,-15.0,,1,0,0,63.125,18.0,94.0,26.65625,9.0,0.0
16213,604752,BBB,2013J,6,2,14,3.0,0,F,North Region,Lower Than A Level,2.0,0-35,0,60,N,Fail,-46.0,,0,0,0,57.0,57.0,57.0,,1.0,0.0
16214,604755,FFF,2013J,163,10,14,16.296875,0,M,East Anglian Region,A Level or Equivalent,6.0,0-35,0,120,N,Pass,-17.0,,1,0,0,76.9375,59.0,96.0,10.2421875,11.0,0.0
16215,604766,FFF,2013J,142,6,14,23.671875,0,M,London Region,A Level or Equivalent,2.0,35-55,0,60,N,Distinction,-38.0,,0,0,0,84.8125,68.0,97.0,8.046875,12.0,0.0
16216,604789,EEE,2014B,74,4,7,18.5,7,M,Yorkshire Region,Lower Than A Level,3.0,0-35,0,60,N,Pass,-164.0,,0,0,0,82.5,75.0,92.0,7.9375,4.0,0.0
16217,604799,FFF,2013J,255,20,14,12.75,0,M,West Midlands Region,Lower Than A Level,7.0,0-35,0,120,N,Pass,-45.0,,0,0,0,75.0,56.0,91.0,11.0078125,12.0,0.0
16218,604817,FFF,2013J,111,6,-10,18.5,24,M,South West Region,Lower Than A Level,10.0,0-35,0,60,Y,Fail,-45.0,,0,0,0,,,,,,
16219,604825,CCC,2014J,37,2,10,18.5,4,F,South East Region,Lower Than A Level,10.0,0-35,0,120,N,Withdrawn,-122.0,158.0,0,280,1,75.5,51.0,100.0,34.65625,2.0,0.0
16220,604828,FFF,2013J,135,9,8,15.0,6,M,Scotland,A Level or Equivalent,10.0,0-35,0,60,N,Fail,-24.0,,1,0,0,80.0,78.0,82.0,2.828125,2.0,0.0
16221,604854,DDD,2013J,186,19,14,9.7890625,0,F,East Midlands Region,A Level or Equivalent,9.0,0-35,0,90,N,Pass,-43.0,,0,0,0,79.125,69.0,87.0,6.2304688,7.0,0.0
16222,604875,EEE,2013J,32,2,11,16.0,3,M,Wales,A Level or Equivalent,7.0,35-55,0,30,N,Withdrawn,-25.0,14.0,1,39,1,,,,,,
16223,604875,EEE,2014J,10,1,9,10.0,5,M,Wales,A Level or Equivalent,7.0,35-55,1,30,N,Withdrawn,-87.0,12.0,0,99,1,,,,,,
16224,604879,FFF,2013J,711,17,13,41.8125,1,F,South West Region,HE Qualification,3.0,0-35,0,120,N,Distinction,-43.0,,0,0,0,89.9375,78.0,97.0,5.0546875,12.0,0.0
16225,604889,FFF,2013J,125,5,-7,25.0,21,F,East Midlands Region,A Level or Equivalent,1.0,0-35,0,120,N,Withdrawn,-45.0,2.0,0,47,1,,,,,,
16226,604901,GGG,2014B,17,2,4,8.5,10,F,East Anglian Region,Lower Than A Level,5.0,0-35,0,30,Y,Pass,-115.0,,0,0,0,83.875,46.0,100.0,21.03125,9.0,0.0
16227,604905,DDD,2014B,105,9,13,11.6640625,1,F,South West Region,A Level or Equivalent,3.0,0-35,0,60,N,Pass,-131.0,,0,0,0,51.5625,35.0,60.0,8.4609375,7.0,0.0
16228,604906,CCC,2014B,72,6,9,12.0,5,M,South Region,Lower Than A Level,8.0,0-35,0,60,N,Withdrawn,-161.0,24.0,0,185,1,63.625,32.0,92.0,18.9375,13.0,0.0
16229,604906,CCC,2014J,163,6,14,27.171875,0,M,South Region,Lower Than A Level,8.0,35-55,1,30,N,Fail,-80.0,,0,0,0,63.625,32.0,92.0,18.9375,13.0,0.0
16230,604906,EEE,2013J,439,8,12,54.875,2,M,South Region,Lower Than A Level,8.0,0-35,0,60,N,Pass,-42.0,,0,0,0,63.625,32.0,92.0,18.9375,13.0,0.0
16231,604907,FFF,2014J,158,4,2,39.5,12,M,North Western Region,Lower Than A Level,3.0,0-35,0,60,N,Fail,-32.0,,0,0,0,71.3125,64.0,78.0,7.0234375,3.0,0.0
